,kh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
110,0.135,0.08642835488000342,0.04738096369438778,0.12466225874925209,1.4070462549094498,1.389766264513264,1.424693904675767,1.2380245118594975,1.1939621299949255,1.2811689274352238,0.4255607588777777,0.35823452109621023,0.49431946980363417
111,0.136,0.08266542614406215,0.04501846303513802,0.1281958492631004,1.400849684492657,1.2365331797270467,1.5340164987668399,1.3607186029354956,1.219898762336169,1.5665741288766635,0.3242069127484587,0.22724337141140388,0.3885430977428699
112,0.137,0.18652809042404678,0.18652809042404686,0.18652809042404686,1.2262633562988163,1.2262633562988163,1.2262633562988163,1.3689290310556304,1.3689290310556306,1.3689290310556306,0.4394884870207335,0.4394884870207338,0.4394884870207338
113,0.138,0.13565941672803267,0.13565941672803264,0.13565941672803264,1.196393406652568,1.196393406652568,1.196393406652568,1.0436963895027873,1.0436963895027875,1.0436963895027875,0.4454752084788668,0.4454752084788666,0.4454752084788666
114,0.139,0.14180604301991467,0.08791642728812389,0.20372177173303585,1.3009541294800886,1.2556380858541092,1.3403958711545514,1.1868315505870786,1.042350459893568,1.3528311015966434,0.3512127797713915,0.325605466348462,0.37350062663949657
115,0.14,0.2533863607911466,0.2533863607911466,0.2533863607911466,1.3909695363601033,1.3909695363601033,1.3909695363601033,1.5936788810740363,1.5936788810740359,1.5936788810740359,0.2975086034667871,0.29750860346678715,0.29750860346678715
116,0.141,0.12777067976896608,0.12777067976896608,0.12777067976896608,1.392003699752502,1.3920036997525016,1.3920036997525016,1.3518075341607574,1.3518075341607574,1.3518075341607574,0.4039678998631957,0.40396789986319565,0.40396789986319565
117,0.143,0.154853766023259,0.09318830665718082,0.20953822998940377,1.4442176710856751,1.3688193706864276,1.511080314835951,1.376043358158179,1.3004539228361882,1.4430754989154153,0.45855029013189524,0.4413021517100451,0.47800031856504505
118,0.147,0.06799446953990876,0.06799446953990874,0.06799446953990874,1.3095926758310807,1.3095926758310805,1.3095926758310805,1.3035348978164902,1.30353489781649,1.30353489781649,0.3285122731422266,0.3285122731422266,0.3285122731422266
119,0.149,0.1083842849614349,0.04274116718407864,0.1706284768566149,1.3400927697014544,1.3237819297740907,1.3495399699015624,1.2910107261067418,1.1784003371387404,1.467343290718361,0.42333353825351866,0.3988883970883562,0.4481421581751723
120,0.15,0.12196581440664715,0.0963644340713875,0.14855186321633984,1.2473829442258466,1.2445186787191633,1.2503573737904794,1.2161182107583797,1.1926622702003955,1.2387054127771795,0.4220035576314754,0.3919510081871605,0.4532119743621101
