,ah,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
363,1.646,0.0705941231444193,0.0705941231444193,0.0705941231444193,0.1940357709977247,0.1940357709977247,0.1940357709977247,0.5996926311431447,0.5996926311431449,0.5996926311431449,0.3737121845443581,0.3737121845443581,0.3737121845443581
364,1.649,0.15513237748544614,0.10103759649148736,0.20260330774545085,1.7706846085959007,1.504180196721014,2.004555827179984,1.254073401655579,0.789435731492968,1.7835442350966937,0.34675017122350804,0.2005200415697856,0.4750745707155503
365,1.661,0.1926512426205379,0.19265124262053784,0.19265124262053784,2.687096284618074,2.6870962846180753,2.6870962846180753,1.3995781805987368,1.3995781805987368,1.3995781805987368,0.6513080877035522,0.651308087703552,0.651308087703552
366,1.662,0.2602313281712646,0.2602313281712646,0.2602313281712646,0.7102776479491543,0.7102776479491543,0.7102776479491543,0.006970105528512801,0.006970105528512801,0.006970105528512801,0.5307022886432358,0.5307022886432357,0.5307022886432357
367,1.664,0.04301296383330632,0.04301296383330632,0.04301296383330632,0.5066211112990866,0.5066211112990866,0.5066211112990866,1.2846431287447797,1.2846431287447797,1.2846431287447797,0.12475241079751825,0.12475241079751824,0.12475241079751824
368,1.669,0.11539216620397823,0.11539216620397819,0.11539216620397819,0.6997329122396172,0.699732912239617,0.699732912239617,1.3016272084355756,1.3016272084355753,1.3016272084355753,0.03466134704752095,0.034661347047520934,0.034661347047520934
369,1.673,0.00028589936554401974,0.00028589936554401974,0.00028589936554401974,0.4253691435865117,0.42536914358651173,0.42536914358651173,1.4087101114108527,1.4087101114108522,1.4087101114108522,0.11002008868779915,0.11002008868779913,0.11002008868779913
370,1.676,0.03226043002986655,0.03226043002986655,0.03226043002986655,0.45815117212322964,0.45815117212322953,0.45815117212322953,0.3261899027925981,0.3261899027925982,0.3261899027925982,0.13436764475482746,0.13436764475482746,0.13436764475482746
371,1.681,0.2180915846032849,0.21809158460328487,0.21809158460328487,2.3070452673230615,2.3070452673230615,2.3070452673230615,1.867362904767188,1.8673629047671878,1.8673629047671878,0.048547347153183935,0.04854734715318394,0.04854734715318394
372,1.682,0.25824653906714484,0.2582465390671449,0.2582465390671449,0.6686038243391285,0.6686038243391283,0.6686038243391283,2.2420745533149273,2.242074553314928,2.242074553314928,0.06649123383475493,0.06649123383475496,0.06649123383475496
373,1.684,0.007325023235869553,0.005611887039318412,0.009119737346542181,0.5701092646696794,0.4392409358305193,0.6950290331070593,1.9107931736890327,1.8011623028339403,2.0256445622038908,0.32041416352708496,0.19207380384412157,0.44292087049718637
374,1.685,0.085901466709512,0.05562328934669509,0.11996441624268103,0.6503531126615656,0.45735604692166354,0.8219060599859231,1.5940394394407216,1.3733498600242788,1.8423152162842196,0.12983000119221996,0.02248264338920659,0.25059577872061
375,1.697,0.009824767457704147,0.009824767457704145,0.009824767457704145,0.17586507908206278,0.17586507908206278,0.17586507908206278,0.8085742267919381,0.8085742267919379,0.8085742267919379,0.07054304240855853,0.07054304240855852,0.07054304240855852
376,1.702,0.15792960018185792,0.15792960018185792,0.15792960018185792,1.8757062631977988,1.8757062631977988,1.8757062631977988,1.7957544515700026,1.7957544515700026,1.7957544515700026,0.21888499318516494,0.21888499318516494,0.21888499318516494
377,1.712,0.09235073168817014,0.09235073168817011,0.09235073168817011,0.5660690718852526,0.5660690718852527,0.5660690718852527,1.1828683905551172,1.1828683905551176,1.1828683905551176,0.08963995260986088,0.0896399526098609,0.0896399526098609
378,1.714,0.14625970065385052,0.14625970065385052,0.14625970065385052,1.4433299244731481,1.4433299244731481,1.4433299244731481,1.0981125298892627,1.0981125298892627,1.0981125298892627,0.18988018430934533,0.18988018430934533,0.18988018430934533
379,1.721,0.04921778299475146,0.049217782994751456,0.049217782994751456,0.6202970420926972,0.6202970420926971,0.6202970420926971,1.0081586719197224,1.0081586719197224,1.0081586719197224,0.06392829478808984,0.06392829478808985,0.06392829478808985
380,1.724,0.08548565714607462,0.0854856571460746,0.0854856571460746,1.5324240315302744,1.5324240315302742,1.5324240315302742,1.5224088023890632,1.5224088023890627,1.5224088023890627,0.017413228026177407,0.01741322802617741,0.01741322802617741
381,1.726,0.023105698219695225,0.023105698219695225,0.023105698219695225,1.2560850996865,1.2560850996865,1.2560850996865,1.4968624690622603,1.4968624690622603,1.4968624690622603,0.2400986094450747,0.2400986094450747,0.2400986094450747
382,1.733,0.3015689714715246,0.3015689714715245,0.3015689714715245,0.23233703790408491,0.23233703790408497,0.23233703790408497,2.013786451632964,2.0137864516329635,2.0137864516329635,0.31501431761021925,0.31501431761021936,0.31501431761021936
383,1.743,0.18905859091458047,0.18905859091458047,0.18905859091458047,2.1458838553214896,2.1458838553214896,2.1458838553214896,2.035492937394262,2.0354929373942614,2.0354929373942614,0.12601452388036874,0.12601452388036874,0.12601452388036874
